RECID,SESSION_ID,PNAME_VAL,BNAME,USDComm,ImpliedCommUSD,ConDate,Security,Units,T,Price,NET,BCODE,Q,ResearchComm,ExecComm,Exchange,USDOtherExp,CCL_CAT,COUNTRY,ALGO_FLAG
31497,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,878.49,0.0,2020-08-31,ETIS.GS,-147857.0,P,4.570362,675760.014234,GOLDMA,2020-Q3,0.0,878.49,,1013.64,CFD/PNOTE,UNITED ARAB EMIRATES,NON-ALGO
31498,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,693.79,0.0,2020-08-31,FABDAB,-169915.0,P,3.140896,533685.34384,GOLDMA,2020-Q3,0.0,693.79,,800.53,CFD/PNOTE,UNITED ARAB EMIRATES,NON-ALGO
31499,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,40.07,0.0,2020-08-31,KOS.GS,54032.0,P,1.483264,80143.720448,GOLDMA,2020-Q3,0.0,40.07,,0.0,CFD/PNOTE,GHANA,NON-ALGO
31500,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,31.84,0.0,2020-08-31,XOP.GS,-1592.0,S,51.539167,82050.353864,GOLDMA,2020-Q3,0.0,31.84,,0.0,CFD/PNOTE,UNITED STATES,NON-ALGO
31501,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,147.55,0.0,2020-09-01,BUDGET.G,15375.0,S,9.1402,140530.575,GOLDMA,2020-Q3,0.0,147.55,,70.27,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31502,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,84.38,0.0,2020-09-01,KOS.GS,114697.0,P,1.471337,168757.939889,GOLDMA,2020-Q3,0.0,84.38,,0.0,CFD/PNOTE,GHANA,NON-ALGO
31503,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,39.39,0.0,2020-09-01,PETROCHG,10862.0,P,7.254832,78801.985184,GOLDMA,2020-Q3,0.0,39.39,,39.4,CFD/PNOTE,SAUDI ARABIA,ALGO
31504,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,41.78,0.0,2020-09-01,SABIC GS,-3554.0,S,23.513931,83568.510774,GOLDMA,2020-Q3,0.0,41.78,,41.78,CFD/PNOTE,SAUDI ARABIA,ALGO
31505,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,123.38,0.0,2020-09-01,STC.GS,-4582.0,P,25.6456,117508.1392,GOLDMA,2020-Q3,0.0,123.38,,58.75,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31506,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,393.19,0.0,2020-09-01,VEU0.GS,-220.0,S,127663.969298,561721.464911,GOLDMA,2020-Q3,0.0,393.19,,0.0,FTSWAP,RUSSIA,NON-ALGO
31507,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,47.56,0.0,2020-09-01,XOP.GS,-2378.0,S,51.134316,121597.403448,GOLDMA,2020-Q3,0.0,47.56,,0.0,CFD/PNOTE,UNITED STATES,NON-ALGO
31508,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,219.74,0.0,2020-09-02,BUDGET.G,22359.0,S,9.3599,209278.0041,GOLDMA,2020-Q3,0.0,219.74,,104.64,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31509,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,26.909296,0.0,2020-09-02,KRSU0.GS,-4.0,S,1790.4,38442.771448,GOLDMA,2020-Q3,0.0,26.909296,,0.0,FTSWAP,POLAND,NON-ALGO
31510,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,32.195945,0.0,2020-09-02,LPP GS,24.0,P,7155.19697,45993.17762,GOLDMA,2020-Q3,0.0,32.195945,,0.0,CFD/PNOTE,POLAND,NON-ALGO
31511,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,7.28,0.0,2020-09-02,PETROCHG,2011.0,P,7.24195,14563.56145,GOLDMA,2020-Q3,0.0,7.28,,7.28,CFD/PNOTE,SAUDI ARABIA,ALGO
31512,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,7.66,0.0,2020-09-02,SABIC GS,-649.0,S,23.596707,15314.262843,GOLDMA,2020-Q3,0.0,7.66,,7.66,CFD/PNOTE,SAUDI ARABIA,ALGO
31513,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,24.522504,0.0,2020-09-02,SOKM.TI,28960.0,S,12.510878,49019.813197,GOLDMA,2020-Q3,0.0,24.522504,ISE,0.0,ORD,TURKEY,NON-ALGO
31514,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,147.23,0.0,2020-09-02,STC.GS,-5489.0,P,25.5458,140220.8962,GOLDMA,2020-Q3,0.0,147.23,,70.11,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31515,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,822.37,0.0,2020-09-02,VEU0.GS,-462.0,S,127147.40566,1174842.028298,GOLDMA,2020-Q3,0.0,822.37,,0.0,FTSWAP,RUSSIA,NON-ALGO
31516,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,84.46,0.0,2020-09-02,VEU0.GS,-49.0,S,123117.376238,120655.028713,GOLDMA,2020-Q3,0.0,84.46,,0.0,FTSWAP,RUSSIA,NON-ALGO
31517,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,41.89,0.0,2020-09-02,VEU0.GS,-24.0,P,124669.1,59841.168,GOLDMA,2020-Q3,0.0,41.89,,0.0,FTSWAP,RUSSIA,NON-ALGO
31518,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,59.173005,0.0,2020-09-03,AEFES.I,45279.0,S,19.449515,118286.11014,GOLDMA,2020-Q3,0.0,59.173005,ISE,0.0,ORD,TURKEY,NON-ALGO
31519,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,26.995913,0.0,2020-09-03,KRSU0.GS,-4.0,S,1804.875,38566.735222,GOLDMA,2020-Q3,0.0,26.995913,,0.0,FTSWAP,POLAND,NON-ALGO
31520,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,27.016048,0.0,2020-09-03,LPP GS,20.0,P,7220.493827,38593.176247,GOLDMA,2020-Q3,0.0,27.016048,,0.0,CFD/PNOTE,POLAND,NON-ALGO
31521,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,2.35,0.0,2020-09-03,PETROCHG,649.0,P,7.275189,4721.597661,GOLDMA,2020-Q3,0.0,2.35,,2.36,CFD/PNOTE,SAUDI ARABIA,ALGO
31522,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,2.52,0.0,2020-09-03,SABIC GS,-211.0,S,23.932221,5049.698631,GOLDMA,2020-Q3,0.0,2.52,,2.52,CFD/PNOTE,SAUDI ARABIA,ALGO
31523,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,19.206063,0.0,2020-09-03,SOKM.TI,22972.0,S,12.442894,38392.673421,GOLDMA,2020-Q3,0.0,19.206063,ISE,0.0,ORD,TURKEY,NON-ALGO
31524,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,139.41,0.0,2020-09-03,VEU0.GS,-81.0,S,122940.30303,199163.290909,GOLDMA,2020-Q3,0.0,139.41,,0.0,FTSWAP,RUSSIA,NON-ALGO
31525,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,131.26,0.0,2020-09-03,VEU0.GS,-76.0,P,123372.587859,187526.333546,GOLDMA,2020-Q3,0.0,131.26,,0.0,FTSWAP,RUSSIA,NON-ALGO
31526,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,120.35,0.0,2020-09-03,VEU0.GS,-70.0,P,122809.965753,171933.952054,GOLDMA,2020-Q3,0.0,120.35,,0.0,FTSWAP,RUSSIA,NON-ALGO
31527,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,83.77,0.0,2020-09-03,VEU0.GS,-49.0,S,122107.352941,119665.205882,GOLDMA,2020-Q3,0.0,83.77,,0.0,FTSWAP,RUSSIA,NON-ALGO
31528,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,64.09,0.0,2020-09-03,VEU0.GS,-37.0,P,123732.236842,91561.855263,GOLDMA,2020-Q3,0.0,64.09,,0.0,FTSWAP,RUSSIA,NON-ALGO
31529,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,141.81,0.0,2020-09-04,KOS.GS,231213.0,S,1.226677,283623.669201,GOLDMA,2020-Q3,0.0,141.81,,0.0,CFD/PNOTE,GHANA,NON-ALGO
31530,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,19.887835,0.0,2020-09-04,SOKM.TI,24062.0,S,12.321002,39756.848644,GOLDMA,2020-Q3,0.0,19.887835,ISE,0.0,ORD,TURKEY,NON-ALGO
31531,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,56.52,0.0,2020-09-04,TLWLN.GS,-297403.0,P,0.271507,80746.996321,GOLDMA,2020-Q3,0.0,56.52,,0.0,CFD/PNOTE,GHANA,NON-ALGO
31532,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,173.25,0.0,2020-09-04,VEU0.GS,-101.0,P,122518.192771,247486.749397,GOLDMA,2020-Q3,0.0,173.25,,0.0,FTSWAP,RUSSIA,NON-ALGO
31533,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,194.35,0.0,2020-09-04,XOP.GS,-5652.0,P,49.119405,277622.87706,GOLDMA,2020-Q3,0.0,194.35,,0.0,CFD/PNOTE,UNITED STATES,NON-ALGO
31534,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,28.84,0.0,2020-09-07,ALMA.GS,1904.0,S,14.4261,27467.2944,GOLDMA,2020-Q3,0.0,28.84,,13.73,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31535,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,5.61,0.0,2020-09-07,BUDGET.G,879.0,S,9.110658,8008.268382,GOLDMA,2020-Q3,0.0,5.61,,4.0,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31536,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,60.62,0.0,2020-09-07,KAZ.GDR,7886.0,S,15.375,121186.63,GOLDMA,2020-Q3,0.0,60.62,LSE,0.0,ORD,KAZAKHSTAN,NON-ALGO
31537,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,30.57,0.0,2020-09-07,PETROCHG,3995.0,P,7.2874,29113.163,GOLDMA,2020-Q3,0.0,30.57,,14.56,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31538,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,40.069427,0.0,2020-09-07,SOKM.TI,48374.0,S,12.360534,80099.920252,GOLDMA,2020-Q3,0.0,40.069427,ISE,0.0,ORD,TURKEY,NON-ALGO
31539,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,5.58,0.0,2020-09-07,STC.GS,-307.0,P,25.96387,7970.90809,GOLDMA,2020-Q3,0.0,5.58,,3.99,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31540,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,213.88,0.0,2020-09-07,VEU0.GS,-125.0,P,122217.868217,305544.670543,GOLDMA,2020-Q3,0.0,213.88,,0.0,FTSWAP,RUSSIA,NON-ALGO
31541,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,12.065787,0.0,2020-09-08,AEFES.I,9041.0,S,19.976793,24118.196879,GOLDMA,2020-Q3,0.0,12.065787,ISE,0.0,ORD,TURKEY,NON-ALGO
31542,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,47.55,0.0,2020-09-08,KOS.GS,64838.0,S,1.057635,68574.93813,GOLDMA,2020-Q3,0.0,47.55,,0.0,CFD/PNOTE,GHANA,NON-ALGO
31543,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,GOLDMAN SACHS & CO,58.402362,0.0,2020-09-08,SOKM.TI,70958.0,S,12.320691,116745.198268,GOLDMA,2020-Q3,0.0,58.402362,ISE,0.0,ORD,TURKEY,NON-ALGO
31544,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,611.132289,0.0,2020-07-01,SISE.I,-1513835.0,P,5.528045,1221654.614233,HSBCLN,2020-Q3,0.0,611.132289,ISE,0.0,ORD,TURKEY,NON-ALGO
31545,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,677.834009,0.0,2020-07-01,SODA.TI,1498625.0,P,6.193626,1356346.254792,HSBCLN,2020-Q3,0.0,677.834009,ISE,0.0,ORD,TURKEY,NON-ALGO
31546,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,302.259248,0.0,2020-07-02,SISE.I,-715490.0,P,5.790993,604215.884039,HSBCLN,2020-Q3,0.0,302.259248,ISE,0.0,ORD,TURKEY,NON-ALGO
31547,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,304.348524,0.0,2020-07-02,SODA.TI,646896.0,P,6.449316,609000.917705,HSBCLN,2020-Q3,0.0,304.348524,ISE,0.0,ORD,TURKEY,NON-ALGO
31548,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,69.163772,0.0,2020-07-03,KGHM.PLN,4145.0,P,94.7,98809.721592,HSBCLN,2020-Q3,0.0,69.163772,,0.0,CFD/PNOTE,POLAND,NON-ALGO
31549,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,68.934703,0.0,2020-07-03,PKNGS.PL,-6161.0,S,63.5,98480.466193,HSBCLN,2020-Q3,0.0,68.934703,,0.0,CFD/PNOTE,POLAND,NON-ALGO
31550,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,114.946277,0.0,2020-07-03,SISE.I,-270074.0,P,5.846699,229777.810616,HSBCLN,2020-Q3,0.0,114.946277,ISE,0.0,ORD,TURKEY,NON-ALGO
31551,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,114.888041,0.0,2020-07-03,SODA.TI,241537.0,P,6.534145,229890.647293,HSBCLN,2020-Q3,0.0,114.888041,ISE,0.0,ORD,TURKEY,NON-ALGO
31552,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,7.001129,0.0,2020-07-06,ANACM.TI,18894.0,P,5.084582,14007.524319,HSBCLN,2020-Q3,0.0,7.001129,ISE,0.0,ORD,TURKEY,NON-ALGO
31553,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,10.45,0.0,2020-07-06,SISEHSBC,-23813.0,S,0.87749,20895.66937,HSBCLN,2020-Q3,0.0,10.45,,0.0,CFD/PNOTE,TURKEY,NON-ALGO
31554,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,3.238241,0.0,2020-07-06,SODA.TI,6633.0,P,6.7,6479.880496,HSBCLN,2020-Q3,0.0,3.238241,ISE,0.0,ORD,TURKEY,NON-ALGO
31555,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,59.841683,0.0,2020-07-07,ANACM.TI,151166.0,P,5.43606,119744.291758,HSBCLN,2020-Q3,0.0,59.841683,ISE,0.0,ORD,TURKEY,NON-ALGO
31556,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,139.84,0.0,2020-07-07,SISEHSBC,-297728.0,S,0.93937,279676.75136,HSBCLN,2020-Q3,0.0,139.84,,0.0,CFD/PNOTE,TURKEY,NON-ALGO
31557,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,79.292742,0.0,2020-07-07,SODA.TI,151666.0,P,7.179219,158665.275744,HSBCLN,2020-Q3,0.0,79.292742,ISE,0.0,ORD,TURKEY,NON-ALGO
31558,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,104.139011,0.0,2020-07-08,ANACM.TI,259412.0,P,5.509999,208382.141269,HSBCLN,2020-Q3,0.0,104.139011,ISE,0.0,ORD,TURKEY,NON-ALGO
31559,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,103.87,0.0,2020-07-08,SISEHSBC,-218560.0,S,0.950636,207771.00416,HSBCLN,2020-Q3,0.0,103.87,,0.0,CFD/PNOTE,TURKEY,NON-ALGO
31560,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,151.82,0.0,2020-07-09,TAW.HSBC,6786.0,S,21.306825,144588.11445,HSBCLN,2020-Q3,0.0,151.82,,72.29,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31561,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,62.08,0.0,2020-07-13,BUPA.HSB,-1961.0,P,30.1481,59120.4241,HSBCLN,2020-Q3,0.0,62.08,,29.56,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31562,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,140.15,0.0,2020-07-13,TAW.HSBC,6346.0,S,21.0327,133473.5142,HSBCLN,2020-Q3,0.0,140.15,,66.74,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31563,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,35.25,0.0,2020-07-15,BUPA.HSB,-1105.0,P,30.384371,33574.729955,HSBCLN,2020-Q3,0.0,35.25,,16.79,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31564,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,167.11,0.0,2020-07-15,MBTRTS,53200.0,S,4.48731,238557.78,HSBCLN,2020-Q3,0.0,167.11,RTS,0.0,ORD,RUSSIA,NON-ALGO
31565,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,166.18,0.0,2020-07-15,MOEX RX,-134538.0,S,1.764591,237570.72,HSBCLN,2020-Q3,0.0,166.18,RTS,0.0,ORD,RUSSIA,NON-ALGO
31566,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,24.17,0.0,2020-07-15,TAW.HSBC,1090.0,S,21.112723,23012.86807,HSBCLN,2020-Q3,0.0,24.17,,11.51,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31567,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,2.413969,0.0,2020-07-16,PKOPW.GS,-569.0,P,23.778453,3448.875798,HSBCLN,2020-Q3,0.0,2.413969,,0.0,CFD/PNOTE,POLAND,NON-ALGO
31568,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,115.79,0.0,2020-07-20,BUPA.HSB,-3572.0,P,30.872927,110278.095244,HSBCLN,2020-Q3,0.0,115.79,,55.14,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31569,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,116.06,0.0,2020-07-20,TAW.HSBC,4975.0,S,22.216819,110528.674525,HSBCLN,2020-Q3,0.0,116.06,,55.26,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31570,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,5.56,0.0,2020-07-21,BUPA.HSB,-170.0,P,31.170008,5298.90136,HSBCLN,2020-Q3,0.0,5.56,,2.65,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31571,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,5.6,0.0,2020-07-21,TAW.HSBC,242.0,S,22.051243,5336.400806,HSBCLN,2020-Q3,0.0,5.6,,2.67,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31572,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,3.65,0.0,2020-07-22,BUPA.HSB,-112.0,P,30.983362,3470.136544,HSBCLN,2020-Q3,0.0,3.65,,1.74,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31573,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,7.42,0.0,2020-07-23,BUPA.HSB,-228.0,P,30.98171,7063.82988,HSBCLN,2020-Q3,0.0,7.42,,3.53,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31574,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,60.88,0.0,2020-07-27,BUPA.HSB,-1857.0,P,31.224485,57983.868645,HSBCLN,2020-Q3,0.0,60.88,,28.99,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31575,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,59.79,0.0,2020-07-27,TAW.HSBC,2652.0,S,21.472672,56945.526144,HSBCLN,2020-Q3,0.0,59.79,,28.47,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31576,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,35.7,0.0,2020-07-28,NVTKHSBC,-3415.0,P,14.950962,51057.53523,HSBCLN,2020-Q3,0.0,35.7,,0.0,CFD/PNOTE,RUSSIA,NON-ALGO
31577,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,22.24,0.0,2020-08-03,DSKY RX,30997.0,S,1.59404,49388.22,HSBCLN,2020-Q3,0.0,22.24,RTS,0.0,ORD,RUSSIA,ALGO
31578,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,351.78,0.0,2020-08-03,MOEX RX,-414737.0,S,1.884913,782094.94,HSBCLN,2020-Q3,0.0,351.78,RTS,0.0,ORD,RUSSIA,ALGO
31579,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,4.17,0.0,2020-08-03,PHOR LT,-3514.0,S,11.859957,41680.06,HSBCLN,2020-Q3,0.0,4.17,LSE,0.0,ORD,RUSSIA,ALGO
31580,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,0.66,0.0,2020-08-03,PHOR LT,-553.0,S,11.86,6559.24,HSBCLN,2020-Q3,0.0,0.66,LSE,0.0,ORD,RUSSIA,ALGO
31581,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,0.01,0.0,2020-08-03,PHOR LT,-9.0,S,11.86,106.75,HSBCLN,2020-Q3,0.0,0.01,LSE,0.0,ORD,RUSSIA,ALGO
31582,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,7.07,0.0,2020-08-04,KAZ.GDR,4935.0,S,14.325418,70688.87,HSBCLN,2020-Q3,0.0,7.07,LSE,0.0,ORD,KAZAKHSTAN,ALGO
31583,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,183.71,0.0,2020-08-04,MOEX RX,-217051.0,S,1.880839,408421.7,HSBCLN,2020-Q3,0.0,183.71,RTS,0.0,ORD,RUSSIA,ALGO
31584,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,23.15,0.0,2020-08-04,PHOR LT,-19162.0,S,12.083808,231573.08,HSBCLN,2020-Q3,0.0,23.15,LSE,0.0,ORD,RUSSIA,ALGO
31585,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,29.06,0.0,2020-08-05,BUPA.HSB,-865.0,P,31.994,27674.81,HSBCLN,2020-Q3,0.0,29.06,,13.84,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31586,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,249.48,0.0,2020-08-05,NCBHSBC,-24222.0,S,9.8092,237598.4424,HSBCLN,2020-Q3,0.0,249.48,,118.8,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31587,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,247.95,0.0,2020-08-05,SAMBHSBC,34196.0,P,6.9055,236140.478,HSBCLN,2020-Q3,0.0,247.95,,118.07,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
31588,F95DEC3D-F27A-4E84-AC2E-823A8852F9B5,MIO ONSHORE,HSBC SECURITIES LONDON,41.8,0.0,2020-08-05,TAW.HSBC,1791.0,S,22.2242,39803.5422,HSBCLN,2020-Q3,0.0,41.8,,19.9,CFD/PNOTE,SAUDI ARABIA,NON-ALGO
